ocel:eid,ocel:timestamp,ocel:activity,ocel:type:orders,ocel:type:customers,ocel:type:items,ocel:type:products,ocel:type:employees,ocel:type:packages
deliver_p-660138,2023-06-05 07:02:44+00:00,package delivered,,,"['i-880997', 'i-880991', 'i-880999', 'i-880995', 'i-880993', 'i-880994', 'i-880998', 'i-881035', 'i-881037', 'i-881036', 'i-881072', 'i-881063', 'i-881071', 'i-881077', 'i-881076', 'i-881075', 'i-881073', 'i-881000']","['iPad mini', 'iPad mini', 'Echo Show 8', 'iPhone 8', 'iPhone X', 'Echo Studio', 'iPhone X', 'Fire Stick', 'MacBook Air', 'Kindle', 'iPhone 11 Pro', 'iPad Air', 'Fire Stick', 'iPhone X', 'Fire Stick', 'iPhone 11', 'Echo Dot', 'Echo Plus']",['Yisong Zhang'],['p-660138']
place_o-990269,2023-06-05 07:09:48+00:00,place order,['o-990269'],['Balkan Minerals d.o.o.'],['i-881100'],['Echo'],,
reorder_i-880970,2023-06-05 07:23:45+00:00,reorder item,,,['i-880970'],['Kindle'],['Detlef Wetzeler'],
pick_i-880960,2023-06-05 07:28:56+00:00,pick item,,,['i-880960'],['MacBook Pro'],['Leah Tacke genannt Unterberg'],
reorder_i-881018,2023-06-05 09:17:08+00:00,reorder item,,,['i-881018'],['iPhone 11'],['Christopher Schwanen'],
place_o-990270,2023-06-05 09:52:53+00:00,place order,['o-990270'],['Riviera Robotics SAS'],"['i-881101', 'i-881102']","['Echo', 'iPhone 11']",,
out_of_stock_i-881058,2023-06-05 09:56:58+00:00,item out of stock,,,['i-881058'],['iPhone X'],['Nina Graves'],
pick_i-881097,2023-06-05 10:01:34+00:00,pick item,,,['i-881097'],['Kindle Paperwhite'],['Leah Tacke genannt Unterberg'],
reorder_i-880967,2023-06-05 10:53:47+00:00,reorder item,,,['i-880967'],['iPad Air'],['Leah Tacke genannt Unterberg'],
pay_o-990189,2023-06-05 10:59:40+00:00,pay order,['o-990189'],,"['i-880799', 'i-880800', 'i-880801']","['Echo', 'iPad Pro', 'Echo']",,
pick_i-880983,2023-06-05 12:01:01+00:00,pick item,,,['i-880983'],['iPhone 11'],['Christopher Schwanen'],
place_o-990271,2023-06-05 12:03:51+00:00,place order,['o-990271'],['Baltic Wave Energies Ltd.'],"['i-881103', 'i-881104', 'i-881105', 'i-881106']","['Kindle', 'iPad mini', 'iPhone 8', 'MacBook Air']",,
reorder_i-880943,2023-06-05 12:53:25+00:00,reorder item,,,['i-880943'],['Kindle'],['Mahsa Bafrani'],
pick_i-881013,2023-06-05 12:56:16+00:00,pick item,,,['i-881013'],['Echo Plus'],['Detlef Wetzeler'],
place_o-990272,2023-06-05 13:25:48+00:00,place order,['o-990272'],['Mediterranea Luxury Cruises S.p.A.'],"['i-881107', 'i-881108', 'i-881109', 'i-881110', 'i-881111']","['iPhone X', 'iPad mini', 'iPad Air', 'iPad Air', 'iPhone 11 Pro']",,
reorder_i-881041,2023-06-05 13:27:06+00:00,reorder item,,,['i-881041'],['Echo Plus'],['Leah Tacke genannt Unterberg'],
deliver_p-660123,2023-06-05 14:25:28+00:00,package delivered,,,"['i-880925', 'i-880926', 'i-880871', 'i-880968', 'i-880969', 'i-880819']","['iPad Air', 'Echo Studio', 'Fire Stick 4K', 'MacBook Air', 'Kindle', 'Kindle Paperwhite']",['Eduardo Goulart Rocha'],['p-660123']
place_o-990273,2023-06-05 15:09:42+00:00,place order,['o-990273'],['Nordica Systems GmbH'],"['i-881112', 'i-881113', 'i-881114', 'i-881115']","['iPhone 8', 'MacBook Pro', 'Echo', 'iPad']",,
place_o-990274,2023-06-05 16:37:29+00:00,place order,['o-990274'],['Danube Pharmaceuticals BV'],"['i-881116', 'i-881117', 'i-881118', 'i-881119', 'i-881120']","['iPhone X', 'Fire Stick', 'iPhone 11 Pro', 'iPad Pro', 'Echo']",,
pay_o-990245,2023-06-05 16:49:06+00:00,pay order,['o-990245'],,"['i-881004', 'i-881005', 'i-881006']","['Fire Stick', 'MacBook Pro', 'iPad mini']",,
reorder_i-881057,2023-06-05 17:31:34+00:00,reorder item,,,['i-881057'],['iPhone 8'],['Marco Pegoraro'],
place_o-990275,2023-06-05 18:33:04+00:00,place order,['o-990275'],['Vesta Fashion House GmbH'],"['i-881121', 'i-881122', 'i-881123', 'i-881124']","['Echo Studio', 'MacBook Pro', 'Echo', 'iPad Pro']",,
reorder_i-880940,2023-06-05 18:38:22+00:00,reorder item,,,['i-880940'],['iPad Pro'],['Mahsa Bafrani'],
reorder_i-881082,2023-06-05 20:20:20+00:00,reorder item,,,['i-881082'],['Echo Studio'],['Mahsa Bafrani'],
out_of_stock_i-881078,2023-06-05 20:47:31+00:00,item out of stock,,,['i-881078'],['Echo Plus'],['Mahsa Bafrani'],
place_o-990276,2023-06-05 21:15:23+00:00,place order,['o-990276'],['Carpathian Financial Services plc'],"['i-881125', 'i-881126', 'i-881127', 'i-881128', 'i-881129', 'i-881130']","['iPad mini', 'Kindle Paperwhite', 'iPhone 11', 'iPhone X', 'Echo Studio', 'iPhone 11 Pro']",,
deliver_p-660131,2023-06-05 22:10:42+00:00,package delivered,,,"['i-880990', 'i-880902', 'i-880903']","['iPad Pro', 'Echo Plus', 'Echo Dot']",['Alessandro Berti'],['p-660131']
out_of_stock_i-881034,2023-06-05 23:19:34+00:00,item out of stock,,,['i-881034'],['iPhone 11'],['Christopher Schwanen'],
pay_o-990250,2023-06-05 23:33:17+00:00,pay order,['o-990250'],,"['i-881019', 'i-881020', 'i-881021', 'i-881022', 'i-881023', 'i-881024']","['iPhone 8', 'Kindle Paperwhite', 'Echo Show 5', 'iPad mini', 'iPad Air', 'iPhone 11 Pro']",,
reminder_o-990214_57,2023-06-06 00:17:03+00:00,payment reminder,['o-990214'],,"['i-880901', 'i-880902', 'i-880903']","['iPhone 8', 'Echo Plus', 'Echo Dot']",,
pick_i-881012,2023-06-06 00:19:26+00:00,pick item,,,['i-881012'],['Echo Show 5'],['Benedikt Knopp'],
pay_o-990251,2023-06-06 01:49:36+00:00,pay order,['o-990251'],,"['i-881025', 'i-881026', 'i-881027', 'i-881028', 'i-881029']","['iPad', 'MacBook Air', 'Echo Dot', 'iPhone 11', 'iPhone 11']",,
pick_i-880989,2023-06-06 02:05:57+00:00,pick item,,,['i-880989'],['Echo Studio'],['Marco Pegoraro'],
pick_i-881105,2023-06-06 02:14:27+00:00,pick item,,,['i-881105'],['iPhone 8'],['Leah Tacke genannt Unterberg'],
pick_i-881103,2023-06-06 02:15:51+00:00,pick item,,,['i-881103'],['Kindle'],['Christopher Schwanen'],
create_p-660140,2023-06-06 02:31:40+00:00,create package,,,"['i-881019', 'i-881021', 'i-881024', 'i-881022', 'i-881066', 'i-881067', 'i-881064', 'i-881065', 'i-880977', 'i-881020', 'i-881013', 'i-881012', 'i-881023']","['iPhone 8', 'Echo Show 5', 'iPhone 11 Pro', 'iPad mini', 'MacBook Air', 'iPhone X', 'MacBook Air', 'Echo Show 8', 'iPad Pro', 'Kindle Paperwhite', 'Echo Plus', 'Echo Show 5', 'iPad Air']",['Christopher Schwanen'],['p-660140']
pick_i-881100,2023-06-06 02:31:40+00:00,pick item,,,['i-881100'],['Echo'],['Nina Graves'],
pick_i-881107,2023-06-06 03:17:24+00:00,pick item,,,['i-881107'],['iPhone X'],['Nina Graves'],
pick_i-881018,2023-06-06 03:29:26+00:00,pick item,,,['i-881018'],['iPhone 11'],['Christopher Schwanen'],
place_o-990277,2023-06-06 03:33:15+00:00,place order,['o-990277'],['Mediterranea Luxury Cruises S.p.A.'],"['i-881131', 'i-881132', 'i-881133', 'i-881134', 'i-881135', 'i-881136']","['iPhone 11 Pro', 'Echo Dot', 'iPhone 11 Pro', 'iPhone 11', 'iPad Air', 'iPhone 11 Pro']",,
pay_o-990186,2023-06-06 03:38:53+00:00,pay order,['o-990186'],,"['i-880788', 'i-880789', 'i-880790', 'i-880791']","['iPhone 11 Pro', 'Echo Dot', 'iPad Pro', 'Echo']",,
pick_i-881115,2023-06-06 03:48:18+00:00,pick item,,,['i-881115'],['iPad'],['Nina Graves'],
pick_i-880974,2023-06-06 03:49:19+00:00,pick item,,,['i-880974'],['iPhone 8'],['Benedikt Knopp'],
pick_i-881114,2023-06-06 04:15:54+00:00,pick item,,,['i-881114'],['Echo'],['Nina Graves'],
confirm_o-990268,2023-06-06 05:17:38+00:00,confirm order,['o-990268'],['Mediterranea Luxury Cruises S.p.A.'],"['i-881097', 'i-881098', 'i-881099']","['Kindle Paperwhite', 'Kindle Paperwhite', 'iPad Pro']",['Wil van der Aalst'],
pick_i-881016,2023-06-06 05:41:05+00:00,pick item,,,['i-881016'],['Echo Show 8'],['Detlef Wetzeler'],
pick_i-881111,2023-06-06 06:17:08+00:00,pick item,,,['i-881111'],['iPhone 11 Pro'],['Mahsa Bafrani'],
out_of_stock_i-881099,2023-06-06 06:28:56+00:00,item out of stock,,,['i-881099'],['iPad Pro'],['Benedikt Knopp'],
reorder_i-881051,2023-06-06 06:53:08+00:00,reorder item,,,['i-881051'],['iPad Pro'],['Christopher Schwanen'],
send_p-660140,2023-06-06 07:12:28+00:00,send package,,,"['i-881019', 'i-881021', 'i-881024', 'i-881022', 'i-881066', 'i-881067', 'i-881064', 'i-881065', 'i-880977', 'i-881020', 'i-881013', 'i-881012', 'i-881023']","['iPhone 8', 'Echo Show 5', 'iPhone 11 Pro', 'iPad mini', 'MacBook Air', 'iPhone X', 'MacBook Air', 'Echo Show 8', 'iPad Pro', 'Kindle Paperwhite', 'Echo Plus', 'Echo Show 5', 'iPad Air']","['Yisong Zhang', 'Leah Tacke genannt Unterberg']",['p-660140']
pick_i-880967,2023-06-06 07:16:23+00:00,pick item,,,['i-880967'],['iPad Air'],['Marco Pegoraro'],
pick_i-880959,2023-06-06 07:41:50+00:00,pick item,,,['i-880959'],['Fire Stick 4K'],['Christopher Schwanen'],
pick_i-881110,2023-06-06 07:47:32+00:00,pick item,,,['i-881110'],['iPad Air'],['Mahsa Bafrani'],
pick_i-881112,2023-06-06 08:37:34+00:00,pick item,,,['i-881112'],['iPhone 8'],['Mahsa Bafrani'],
pick_i-881113,2023-06-06 08:38:38+00:00,pick item,,,['i-881113'],['MacBook Pro'],['Nina Graves'],
reorder_i-880996,2023-06-06 08:45:38+00:00,reorder item,,,['i-880996'],['Echo Plus'],['Nina Graves'],
reorder_i-880992,2023-06-06 08:48:27+00:00,reorder item,,,['i-880992'],['Echo Plus'],['Detlef Wetzeler'],
reminder_o-990234_58,2023-06-06 09:12:12+00:00,payment reminder,['o-990234'],,"['i-880959', 'i-880960', 'i-880961', 'i-880962']","['Fire Stick 4K', 'MacBook Pro', 'MacBook Air', 'iPad Air']",,
create_p-660141,2023-06-06 09:13:21+00:00,create package,,,"['i-880964', 'i-880919']","['iPad Pro', 'iPhone 11']",['Mahsa Bafrani'],['p-660141']
pick_i-881117,2023-06-06 09:13:21+00:00,pick item,,,['i-881117'],['Fire Stick'],['Mahsa Bafrani'],
pick_i-881101,2023-06-06 09:39:24+00:00,pick item,,,['i-881101'],['Echo'],['Christopher Schwanen'],
pay_o-990254,2023-06-06 09:45:26+00:00,pay order,['o-990254'],,['i-881038'],['iPad mini'],,
place_o-990278,2023-06-06 09:54:40+00:00,place order,['o-990278'],['Carpathian Financial Services plc'],"['i-881137', 'i-881138']","['MacBook Pro', 'iPhone 11 Pro']",,
out_of_stock_i-881095,2023-06-06 10:19:05+00:00,item out of stock,,,['i-881095'],['iPhone X'],['Nina Graves'],
reorder_i-881060,2023-06-06 10:29:57+00:00,reorder item,,,['i-881060'],['Echo Show 5'],['Nina Graves'],
out_of_stock_i-881062,2023-06-06 11:00:10+00:00,item out of stock,,,['i-881062'],['iPad'],['Nina Graves'],
pay_o-990241,2023-06-06 11:39:57+00:00,pay order,['o-990241'],,"['i-880983', 'i-880984', 'i-880985', 'i-880986', 'i-880987']","['iPhone 11', 'Echo Dot', 'Echo Show 8', 'MacBook Pro', 'Fire Stick']",,
out_of_stock_i-881074,2023-06-06 12:05:58+00:00,item out of stock,,,['i-881074'],['Kindle'],['Benedikt Knopp'],
place_o-990279,2023-06-06 12:07:25+00:00,place order,['o-990279'],['Nordica Systems GmbH'],"['i-881139', 'i-881140', 'i-881141', 'i-881142', 'i-881143']","['Kindle', 'Fire Stick 4K', 'Echo Show 5', 'Fire Stick', 'Kindle Paperwhite']",,
reminder_o-990244_59,2023-06-06 12:16:02+00:00,payment reminder,['o-990244'],,"['i-881001', 'i-881002', 'i-881003']","['iPhone X', 'Fire Stick 4K', 'Echo Show 8']",,
reminder_o-990242_60,2023-06-06 12:55:31+00:00,payment reminder,['o-990242'],,"['i-880988', 'i-880989', 'i-880990']","['iPhone 11 Pro', 'Echo Studio', 'iPad Pro']",,
pay_o-990257,2023-06-06 13:09:21+00:00,pay order,['o-990257'],,"['i-881055', 'i-881056']","['iPad', 'Echo Show 8']",,
place_o-990280,2023-06-06 13:32:56+00:00,place order,['o-990280'],['AlpenTech Innovations AG'],"['i-881144', 'i-881145', 'i-881146', 'i-881147', 'i-881148', 'i-881149', 'i-881150']","['Echo Show 5', 'Kindle Paperwhite', 'iPhone 11 Pro', 'iPad mini', 'iPhone 8', 'Fire Stick 4K', 'iPad mini']",,
create_p-660142,2023-06-06 13:39:09+00:00,create package,,,"['i-881032', 'i-881030', 'i-880908', 'i-881033', 'i-881115', 'i-881114', 'i-881112', 'i-881113', 'i-881031']","['Fire Stick', 'iPhone 11 Pro', 'Echo Dot', 'Echo Studio', 'iPad', 'Echo', 'iPhone 8', 'MacBook Pro', 'Echo Show 5']",['Mahsa Bafrani'],['p-660142']
pick_i-880943,2023-06-06 13:39:09+00:00,pick item,,,['i-880943'],['Kindle'],['Detlef Wetzeler'],
pick_i-881108,2023-06-06 13:57:36+00:00,pick item,,,['i-881108'],['iPad mini'],['Leah Tacke genannt Unterberg'],
pick_i-881106,2023-06-06 14:15:12+00:00,pick item,,,['i-881106'],['MacBook Air'],['Christopher Schwanen'],
send_p-660141,2023-06-06 14:20:04+00:00,send package,,,"['i-880964', 'i-880919']","['iPad Pro', 'iPhone 11']","['Alessandro Berti', 'Mahsa Bafrani']",['p-660141']
pick_i-881127,2023-06-06 14:35:23+00:00,pick item,,,['i-881127'],['iPhone 11'],['Leah Tacke genannt Unterberg'],
pick_i-881135,2023-06-06 14:46:00+00:00,pick item,,,['i-881135'],['iPad Air'],['Mahsa Bafrani'],
pick_i-881109,2023-06-06 14:48:12+00:00,pick item,,,['i-881109'],['iPad Air'],['Benedikt Knopp'],
pick_i-881130,2023-06-06 15:04:35+00:00,pick item,,,['i-881130'],['iPhone 11 Pro'],['Leah Tacke genannt Unterberg'],
pick_i-881119,2023-06-06 15:12:41+00:00,pick item,,,['i-881119'],['iPad Pro'],['Leah Tacke genannt Unterberg'],
pick_i-881136,2023-06-06 15:13:25+00:00,pick item,,,['i-881136'],['iPhone 11 Pro'],['Leah Tacke genannt Unterberg'],
place_o-990281,2023-06-06 15:23:58+00:00,place order,['o-990281'],['Mediterranea Luxury Cruises S.p.A.'],"['i-881151', 'i-881152']","['Echo Dot', 'Echo Dot']",,
create_p-660143,2023-06-06 15:33:24+00:00,create package,,,"['i-881100', 'i-881038']","['Echo', 'iPad mini']",['Leah Tacke genannt Unterberg'],['p-660143']
pick_i-881116,2023-06-06 15:33:24+00:00,pick item,,,['i-881116'],['iPhone X'],['Marco Pegoraro'],
pick_i-881132,2023-06-06 15:37:35+00:00,pick item,,,['i-881132'],['Echo Dot'],['Mahsa Bafrani'],
fail_p-660139_38,2023-06-06 16:29:46+00:00,failed delivery,,,"['i-881008', 'i-881001', 'i-881002', 'i-881003', 'i-881059', 'i-881068', 'i-881069', 'i-880955', 'i-881070', 'i-880986', 'i-881007']","['iPhone X', 'iPhone X', 'Fire Stick 4K', 'Echo Show 8', 'iPad', 'Kindle Paperwhite', 'MacBook Air', 'iPhone 11', 'iPad Pro', 'MacBook Pro', 'iPhone 11']",['Gyunam Park'],['p-660139']
confirm_o-990269,2023-06-06 16:29:57+00:00,confirm order,['o-990269'],['Balkan Minerals d.o.o.'],['i-881100'],['Echo'],['Christine von Dobbert'],
create_p-660144,2023-06-06 16:30:11+00:00,create package,,,"['i-881025', 'i-881028', 'i-881029']","['iPad', 'iPhone 11', 'iPhone 11']",['Christopher Schwanen'],['p-660144']
pick_i-881028,2023-06-06 16:30:11+00:00,pick item,,,['i-881028'],['iPhone 11'],['Benedikt Knopp'],
place_o-990282,2023-06-06 17:06:01+00:00,place order,['o-990282'],['Iberian Sun Solaridades SA'],"['i-881153', 'i-881154', 'i-881155']","['Echo', 'Kindle Paperwhite', 'iPad mini']",,
confirm_o-990270,2023-06-06 18:29:41+00:00,confirm order,['o-990270'],['Riviera Robotics SAS'],"['i-881101', 'i-881102']","['Echo', 'iPhone 11']",['Istvan Koren'],
place_o-990283,2023-06-06 18:30:08+00:00,place order,['o-990283'],['Mediterranea Luxury Cruises S.p.A.'],"['i-881156', 'i-881157', 'i-881158']","['iPad', 'iPad', 'iPad Pro']",,
send_p-660142,2023-06-06 18:45:53+00:00,send package,,,"['i-881032', 'i-881030', 'i-880908', 'i-881033', 'i-881115', 'i-881114', 'i-881112', 'i-881113', 'i-881031']","['Fire Stick', 'iPhone 11 Pro', 'Echo Dot', 'Echo Studio', 'iPad', 'Echo', 'iPhone 8', 'MacBook Pro', 'Echo Show 5']","['Eduardo Goulart Rocha', 'Christopher Schwanen']",['p-660142']
pick_i-881122,2023-06-06 19:27:40+00:00,pick item,,,['i-881122'],['MacBook Pro'],['Detlef Wetzeler'],
pick_i-881121,2023-06-06 19:28:09+00:00,pick item,,,['i-881121'],['Echo Studio'],['Leah Tacke genannt Unterberg'],
create_p-660145,2023-06-06 20:00:29+00:00,create package,,,"['i-880952', 'i-881094', 'i-881093', 'i-881098', 'i-881097', 'i-881107', 'i-881111', 'i-881110', 'i-881108', 'i-881135', 'i-881109', 'i-881136', 'i-881132', 'i-881044']","['iPhone 8', 'Echo', 'iPad Air', 'Kindle Paperwhite', 'Kindle Paperwhite', 'iPhone X', 'iPhone 11 Pro', 'iPad Air', 'iPad mini', 'iPad Air', 'iPad Air', 'iPhone 11 Pro', 'Echo Dot', 'MacBook Pro']",['Mahsa Bafrani'],['p-660145']
pick_i-881125,2023-06-06 20:00:29+00:00,pick item,,,['i-881125'],['iPad mini'],['Leah Tacke genannt Unterberg'],
reorder_i-881058,2023-06-06 20:49:40+00:00,reorder item,,,['i-881058'],['iPhone X'],['Christopher Schwanen'],
send_p-660143,2023-06-06 20:50:02+00:00,send package,,,"['i-881100', 'i-881038']","['Echo', 'iPad mini']","['Alessandro Berti', 'Viki Peeva']",['p-660143']
pick_i-880970,2023-06-06 21:03:31+00:00,pick item,,,['i-880970'],['Kindle'],['Detlef Wetzeler'],
pick_i-881138,2023-06-06 21:04:40+00:00,pick item,,,['i-881138'],['iPhone 11 Pro'],['Nina Graves'],
place_o-990284,2023-06-06 21:06:35+00:00,place order,['o-990284'],['Vesta Fashion House GmbH'],"['i-881159', 'i-881160', 'i-881161', 'i-881162']","['Fire Stick', 'iPhone 11', 'Echo', 'Echo Studio']",,
send_p-660144,2023-06-06 21:14:33+00:00,send package,,,"['i-881025', 'i-881028', 'i-881029']","['iPad', 'iPhone 11', 'iPhone 11']","['Gyunam Park', 'Gyunam Park']",['p-660144']
pick_i-881118,2023-06-06 21:20:51+00:00,pick item,,,['i-881118'],['iPhone 11 Pro'],['Nina Graves'],
pick_i-881123,2023-06-06 21:31:04+00:00,pick item,,,['i-881123'],['Echo'],['Christopher Schwanen'],
pick_i-881128,2023-06-06 21:50:59+00:00,pick item,,,['i-881128'],['iPhone X'],['Christopher Schwanen'],
pick_i-881146,2023-06-06 21:54:40+00:00,pick item,,,['i-881146'],['iPhone 11 Pro'],['Mahsa Bafrani'],
pick_i-881124,2023-06-06 22:15:04+00:00,pick item,,,['i-881124'],['iPad Pro'],['Leah Tacke genannt Unterberg'],
pick_i-881144,2023-06-06 22:19:44+00:00,pick item,,,['i-881144'],['Echo Show 5'],['Christopher Schwanen'],
out_of_stock_i-881080,2023-06-06 22:35:54+00:00,item out of stock,,,['i-881080'],['Fire Stick 4K'],['Leah Tacke genannt Unterberg'],
pick_i-881120,2023-06-06 22:51:12+00:00,pick item,,,['i-881120'],['Echo'],['Christopher Schwanen'],
pick_i-881129,2023-06-06 23:10:59+00:00,pick item,,,['i-881129'],['Echo Studio'],['Nina Graves'],
confirm_o-990271,2023-06-06 23:21:27+00:00,confirm order,['o-990271'],['Baltic Wave Energies Ltd.'],"['i-881103', 'i-881104', 'i-881105', 'i-881106']","['Kindle', 'iPad mini', 'iPhone 8', 'MacBook Air']",['Wil van der Aalst'],
pick_i-881151,2023-06-07 00:17:50+00:00,pick item,,,['i-881151'],['Echo Dot'],['Christopher Schwanen'],
send_p-660145,2023-06-07 00:38:09+00:00,send package,,,"['i-880952', 'i-881094', 'i-881093', 'i-881098', 'i-881097', 'i-881107', 'i-881111', 'i-881110', 'i-881108', 'i-881135', 'i-881109', 'i-881136', 'i-881132', 'i-881044']","['iPhone 8', 'Echo', 'iPad Air', 'Kindle Paperwhite', 'Kindle Paperwhite', 'iPhone X', 'iPhone 11 Pro', 'iPad Air', 'iPad mini', 'iPad Air', 'iPad Air', 'iPhone 11 Pro', 'Echo Dot', 'MacBook Pro']","['Alessandro Berti', 'Nina Graves']",['p-660145']
create_p-660146,2023-06-07 01:00:00+00:00,create package,,,"['i-881092', 'i-881088', 'i-881091', 'i-881089', 'i-880979', 'i-880943', 'i-881090']","['iPhone 11 Pro', 'Fire Stick', 'Fire Stick', 'Echo', 'iPhone X', 'Kindle', 'iPhone X']",['Benedikt Knopp'],['p-660146']
confirm_o-990274,2023-06-07 01:01:48+00:00,confirm order,['o-990274'],['Danube Pharmaceuticals BV'],"['i-881116', 'i-881117', 'i-881118', 'i-881119', 'i-881120']","['iPhone X', 'Fire Stick', 'iPhone 11 Pro', 'iPad Pro', 'Echo']",['Istvan Koren'],
confirm_o-990273,2023-06-07 01:45:50+00:00,confirm order,['o-990273'],['Nordica Systems GmbH'],"['i-881112', 'i-881113', 'i-881114', 'i-881115']","['iPhone 8', 'MacBook Pro', 'Echo', 'iPad']",['Wil van der Aalst'],
pay_o-990247,2023-06-07 01:52:39+00:00,pay order,['o-990247'],,"['i-881009', 'i-881010', 'i-881011']","['iPad', 'Echo Studio', 'iPad']",,
pay_o-990230,2023-06-07 02:15:23+00:00,pay order,['o-990230'],,"['i-880951', 'i-880952', 'i-880953']","['iPhone 11 Pro', 'iPhone 8', 'iPad']",,
place_o-990285,2023-06-07 02:40:27+00:00,place order,['o-990285'],['Danube Pharmaceuticals BV'],"['i-881163', 'i-881164', 'i-881165', 'i-881166', 'i-881167', 'i-881168', 'i-881169', 'i-881170']","['iPad Air', 'MacBook Pro', 'Echo Dot', 'Kindle Paperwhite', 'iPad Pro', 'Echo Show 8', 'iPad Air', 'Kindle Paperwhite']",,
pick_i-881158,2023-06-07 03:35:44+00:00,pick item,,,['i-881158'],['iPad Pro'],['Leah Tacke genannt Unterberg'],
confirm_o-990272,2023-06-07 03:36:20+00:00,confirm order,['o-990272'],['Mediterranea Luxury Cruises S.p.A.'],"['i-881107', 'i-881108', 'i-881109', 'i-881110', 'i-881111']","['iPhone X', 'iPad mini', 'iPad Air', 'iPad Air', 'iPhone 11 Pro']",['Wil van der Aalst'],
out_of_stock_i-881096,2023-06-07 04:03:15+00:00,item out of stock,,,['i-881096'],['Echo Dot'],['Christopher Schwanen'],
confirm_o-990276,2023-06-07 04:42:24+00:00,confirm order,['o-990276'],['Carpathian Financial Services plc'],"['i-881125', 'i-881126', 'i-881127', 'i-881128', 'i-881129', 'i-881130']","['iPad mini', 'Kindle Paperwhite', 'iPhone 11', 'iPhone X', 'Echo Studio', 'iPhone 11 Pro']",['Jan Niklas Adams'],
pay_o-990246,2023-06-07 04:54:08+00:00,pay order,['o-990246'],,"['i-881007', 'i-881008']","['iPhone 11', 'iPhone X']",,
pick_i-881134,2023-06-07 05:16:33+00:00,pick item,,,['i-881134'],['iPhone 11'],['Benedikt Knopp'],
pick_i-881057,2023-06-07 05:33:34+00:00,pick item,,,['i-881057'],['iPhone 8'],['Detlef Wetzeler'],
confirm_o-990275,2023-06-07 05:45:43+00:00,confirm order,['o-990275'],['Vesta Fashion House GmbH'],"['i-881121', 'i-881122', 'i-881123', 'i-881124']","['Echo Studio', 'MacBook Pro', 'Echo', 'iPad Pro']",['Jan Niklas Adams'],
send_p-660146,2023-06-07 06:00:06+00:00,send package,,,"['i-881092', 'i-881088', 'i-881091', 'i-881089', 'i-880979', 'i-880943', 'i-881090']","['iPhone 11 Pro', 'Fire Stick', 'Fire Stick', 'Echo', 'iPhone X', 'Kindle', 'iPhone X']","['Gyunam Park', 'Detlef Wetzeler']",['p-660146']
pick_i-880940,2023-06-07 06:16:46+00:00,pick item,,,['i-880940'],['iPad Pro'],['Mahsa Bafrani'],
pick_i-881131,2023-06-07 06:52:27+00:00,pick item,,,['i-881131'],['iPhone 11 Pro'],['Mahsa Bafrani'],
pick_i-881147,2023-06-07 07:37:53+00:00,pick item,,,['i-881147'],['iPad mini'],['Marco Pegoraro'],
